city,time,latitude,longitude,timezone,temperature_c,humidity_pct,feels_like_c,precip_probability_pct,precipitation_mm,rain,weather_code,cloud_cover,wind_speed_kmh,date,hour,day_of_week,is_raining,temperature_difference,is_hot,weather_description
Manila,2026-09-20 00:00:00,14.586995,121.002785,Asia/Manila,25.5,96,31.3,65,0.1,0.1,51,39,6.0,2026-09-20,0,Sunday,True,-5.800000000000001,False,Light drizzle
Manila,2026-09-20 01:00:00,14.586995,121.002785,Asia/Manila,25.3,96,30.8,51,0.0,0.0,2,63,6.9,2026-09-20,1,Sunday,False,-5.5,False,Partly cloudy
Manila,2026-09-20 02:00:00,14.586995,121.002785,Asia/Manila,25.6,98,31.5,39,0.0,0.0,2,55,5.8,2026-09-20,2,Sunday,False,-5.899999999999999,False,Partly cloudy
Manila,2026-09-20 03:00:00,14.586995,121.002785,Asia/Manila,25.3,97,31.1,30,0.0,0.0,3,81,5.4,2026-09-20,3,Sunday,False,-5.800000000000001,False,Overcast
Manila,2026-09-20 04:00:00,14.586995,121.002785,Asia/Manila,25.2,96,30.9,24,0.0,0.0,3,89,4.6,2026-09-20,4,Sunday,False,-5.699999999999999,False,Overcast
Manila,2026-09-20 05:00:00,14.586995,121.002785,Asia/Manila,25.1,96,30.8,18,0.0,0.0,3,93,4.1,2026-09-20,5,Sunday,False,-5.699999999999999,False,Overcast
Manila,2026-09-20 06:00:00,14.586995,121.002785,Asia/Manila,25.2,95,31.0,13,0.0,0.0,3,94,3.4,2026-09-20,6,Sunday,False,-5.800000000000001,False,Overcast
Manila,2026-09-20 07:00:00,14.586995,121.002785,Asia/Manila,25.7,95,31.8,10,0.0,0.0,3,95,3.0,2026-09-20,7,Sunday,False,-6.100000000000001,False,Overcast
Manila,2026-09-20 08:00:00,14.586995,121.002785,Asia/Manila,26.9,90,33.6,8,0.0,0.0,3,91,0.4,2026-09-20,8,Sunday,False,-6.700000000000003,False,Overcast
Manila,2026-09-20 09:00:00,14.586995,121.002785,Asia/Manila,28.7,81,35.3,7,0.0,0.0,3,100,1.0,2026-09-20,9,Sunday,False,-6.599999999999998,False,Overcast
Manila,2026-09-20 10:00:00,14.586995,121.002785,Asia/Manila,29.7,76,37.2,7,0.0,0.0,3,99,2.6,2026-09-20,10,Sunday,False,-7.5000000000000036,False,Overcast
Manila,2026-09-20 11:00:00,14.586995,121.002785,Asia/Manila,30.3,72,38.1,8,0.0,0.0,3,95,5.2,2026-09-20,11,Sunday,False,-7.800000000000001,False,Overcast
Manila,2026-09-20 12:00:00,14.586995,121.002785,Asia/Manila,30.7,70,38.5,10,0.0,0.0,3,91,6.7,2026-09-20,12,Sunday,False,-7.800000000000001,False,Overcast
Manila,2026-09-20 13:00:00,14.586995,121.002785,Asia/Manila,31.3,64,38.6,12,0.0,0.0,3,88,7.2,2026-09-20,13,Sunday,False,-7.300000000000001,False,Overcast
Manila,2026-09-20 14:00:00,14.586995,121.002785,Asia/Manila,30.8,67,37.3,14,0.0,0.0,3,83,9.3,2026-09-20,14,Sunday,False,-6.4999999999999964,False,Overcast
Manila,2026-09-20 15:00:00,14.586995,121.002785,Asia/Manila,30.2,72,35.7,14,0.0,0.0,3,92,10.5,2026-09-20,15,Sunday,False,-5.5000000000000036,False,Overcast
Manila,2026-09-20 16:00:00,14.586995,121.002785,Asia/Manila,29.7,74,34.3,15,0.0,0.0,3,97,12.7,2026-09-20,16,Sunday,False,-4.599999999999998,False,Overcast
Manila,2026-09-20 17:00:00,14.586995,121.002785,Asia/Manila,29.4,76,34.1,20,0.0,0.0,3,98,12.0,2026-09-20,17,Sunday,False,-4.700000000000003,False,Overcast
Manila,2026-09-20 18:00:00,14.586995,121.002785,Asia/Manila,28.5,79,33.6,35,0.2,0.2,51,98,8.9,2026-09-20,18,Sunday,True,-5.100000000000001,False,Light drizzle
Manila,2026-09-20 19:00:00,14.586995,121.002785,Asia/Manila,27.9,86,34.1,54,0.1,0.1,51,98,4.8,2026-09-20,19,Sunday,True,-6.200000000000003,False,Light drizzle
Manila,2026-09-20 20:00:00,14.586995,121.002785,Asia/Manila,27.4,88,33.4,67,0.2,0.2,51,99,5.6,2026-09-20,20,Sunday,True,-6.0,False,Light drizzle
Manila,2026-09-20 21:00:00,14.586995,121.002785,Asia/Manila,27.1,89,32.9,67,0.0,0.0,3,91,6.5,2026-09-20,21,Sunday,False,-5.799999999999997,False,Overcast
Manila,2026-09-20 22:00:00,14.586995,121.002785,Asia/Manila,26.7,90,32.5,61,0.0,0.0,3,80,6.4,2026-09-20,22,Sunday,False,-5.800000000000001,False,Overcast
Manila,2026-09-20 23:00:00,14.586995,121.002785,Asia/Manila,26.6,89,32.5,55,0.0,0.0,1,30,3.9,2026-09-20,23,Sunday,False,-5.899999999999999,False,Mainly clear
Manila,2026-09-21 00:00:00,14.586995,121.002785,Asia/Manila,26.4,90,32.2,53,0.0,0.0,1,25,4.0,2026-09-21,0,Monday,False,-5.800000000000004,False,Mainly clear
Manila,2026-09-21 01:00:00,14.586995,121.002785,Asia/Manila,26.1,91,31.9,52,0.0,0.0,0,17,3.7,2026-09-21,1,Monday,False,-5.799999999999997,False,Clear sky
Manila,2026-09-21 02:00:00,14.586995,121.002785,Asia/Manila,25.7,93,31.6,51,0.0,0.0,0,18,3.8,2026-09-21,2,Monday,False,-5.900000000000002,False,Clear sky
Manila,2026-09-21 03:00:00,14.586995,121.002785,Asia/Manila,25.8,91,31.6,52,0.0,0.0,1,20,2.8,2026-09-21,3,Monday,False,-5.800000000000001,False,Mainly clear
Manila,2026-09-21 04:00:00,14.586995,121.002785,Asia/Manila,25.3,91,30.4,54,0.8,0.5,53,59,5.6,2026-09-21,4,Monday,True,-5.099999999999998,False,Moderate drizzle
Manila,2026-09-21 05:00:00,14.586995,121.002785,Asia/Manila,25.5,91,30.5,53,0.2,0.2,51,49,6.7,2026-09-21,5,Monday,True,-5.0,False,Light drizzle
Manila,2026-09-21 06:00:00,14.586995,121.002785,Asia/Manila,25.7,91,31.5,45,0.0,0.0,2,64,2.3,2026-09-21,6,Monday,False,-5.800000000000001,False,Partly cloudy
Manila,2026-09-21 07:00:00,14.586995,121.002785,Asia/Manila,26.2,89,31.8,34,0.0,0.0,2,79,3.8,2026-09-21,7,Monday,False,-5.600000000000001,False,Partly cloudy
Manila,2026-09-21 08:00:00,14.586995,121.002785,Asia/Manila,27.3,83,32.7,25,0.0,0.0,2,78,4.8,2026-09-21,8,Monday,False,-5.400000000000002,False,Partly cloudy
Manila,2026-09-21 09:00:00,14.586995,121.002785,Asia/Manila,28.5,77,33.8,20,0.0,0.0,2,78,5.3,2026-09-21,9,Monday,False,-5.299999999999997,False,Partly cloudy
Manila,2026-09-21 10:00:00,14.586995,121.002785,Asia/Manila,29.2,74,35.4,16,0.0,0.0,1,31,7.0,2026-09-21,10,Monday,False,-6.199999999999999,False,Mainly clear
Manila,2026-09-21 11:00:00,14.586995,121.002785,Asia/Manila,29.5,75,36.7,16,0.0,0.0,1,38,9.0,2026-09-21,11,Monday,False,-7.200000000000003,False,Mainly clear
Manila,2026-09-21 12:00:00,14.586995,121.002785,Asia/Manila,29.5,75,36.8,19,0.0,0.0,2,55,10.5,2026-09-21,12,Monday,False,-7.299999999999997,False,Partly cloudy
Manila,2026-09-21 13:00:00,14.586995,121.002785,Asia/Manila,29.9,74,37.0,25,0.0,0.0,3,84,10.4,2026-09-21,13,Monday,False,-7.100000000000001,False,Overcast
Manila,2026-09-21 14:00:00,14.586995,121.002785,Asia/Manila,29.8,74,36.3,35,0.2,0.0,51,97,11.6,2026-09-21,14,Monday,True,-6.4999999999999964,False,Light drizzle
Manila,2026-09-21 15:00:00,14.586995,121.002785,Asia/Manila,29.3,77,34.6,53,0.1,0.0,51,99,11.3,2026-09-21,15,Monday,True,-5.300000000000001,False,Light drizzle
Manila,2026-09-21 16:00:00,14.586995,121.002785,Asia/Manila,29.1,76,33.5,76,0.2,0.1,51,99,13.5,2026-09-21,16,Monday,True,-4.399999999999999,False,Light drizzle
Manila,2026-09-21 17:00:00,14.586995,121.002785,Asia/Manila,27.7,80,33.0,92,0.3,0.1,51,100,5.1,2026-09-21,17,Monday,True,-5.300000000000001,False,Light drizzle
Manila,2026-09-21 18:00:00,14.586995,121.002785,Asia/Manila,26.5,86,31.7,99,0.7,0.6,53,73,5.2,2026-09-21,18,Monday,True,-5.199999999999999,False,Moderate drizzle
Manila,2026-09-21 19:00:00,14.586995,121.002785,Asia/Manila,26.5,86,32.2,100,0.4,0.3,51,80,2.6,2026-09-21,19,Monday,True,-5.700000000000003,False,Light drizzle
Manila,2026-09-21 20:00:00,14.586995,121.002785,Asia/Manila,25.9,91,31.5,96,0.0,0.0,1,46,5.0,2026-09-21,20,Monday,False,-5.600000000000001,False,Mainly clear
Manila,2026-09-21 21:00:00,14.586995,121.002785,Asia/Manila,26.1,90,31.3,85,0.0,0.0,1,48,6.5,2026-09-21,21,Monday,False,-5.199999999999999,False,Mainly clear
Manila,2026-09-21 22:00:00,14.586995,121.002785,Asia/Manila,26.0,92,31.8,70,0.0,0.0,1,31,4.2,2026-09-21,22,Monday,False,-5.800000000000001,False,Mainly clear
Manila,2026-09-21 23:00:00,14.586995,121.002785,Asia/Manila,25.9,94,32.1,57,0.0,0.0,0,18,2.2,2026-09-21,23,Monday,False,-6.200000000000003,False,Clear sky
Manila,2026-09-22 00:00:00,14.586995,121.002785,Asia/Manila,25.9,91,31.8,48,0.0,0.0,0,15,3.1,2026-09-22,0,Tuesday,False,-5.900000000000002,False,Clear sky
Manila,2026-09-22 01:00:00,14.586995,121.002785,Asia/Manila,25.7,93,31.8,42,0.0,0.0,1,39,2.6,2026-09-22,1,Tuesday,False,-6.100000000000001,False,Mainly clear
Manila,2026-09-22 02:00:00,14.586995,121.002785,Asia/Manila,25.6,96,31.6,37,0.0,0.0,1,39,3.8,2026-09-22,2,Tuesday,False,-6.0,False,Mainly clear
Manila,2026-09-22 03:00:00,14.586995,121.002785,Asia/Manila,25.3,96,31.1,34,0.0,0.0,2,52,4.7,2026-09-22,3,Tuesday,False,-5.800000000000001,False,Partly cloudy
Manila,2026-09-22 04:00:00,14.586995,121.002785,Asia/Manila,25.2,95,30.9,34,0.0,0.0,2,61,3.5,2026-09-22,4,Tuesday,False,-5.699999999999999,False,Partly cloudy
Manila,2026-09-22 05:00:00,14.586995,121.002785,Asia/Manila,25.0,95,30.7,33,0.0,0.0,2,63,2.4,2026-09-22,5,Tuesday,False,-5.699999999999999,False,Partly cloudy
Manila,2026-09-22 06:00:00,14.586995,121.002785,Asia/Manila,25.0,94,30.5,32,0.0,0.0,2,78,3.6,2026-09-22,6,Tuesday,False,-5.5,False,Partly cloudy
Manila,2026-09-22 07:00:00,14.586995,121.002785,Asia/Manila,25.5,91,30.9,31,0.0,0.0,2,73,3.8,2026-09-22,7,Tuesday,False,-5.399999999999999,False,Partly cloudy
Manila,2026-09-22 08:00:00,14.586995,121.002785,Asia/Manila,26.8,85,32.5,31,0.0,0.0,3,81,2.6,2026-09-22,8,Tuesday,False,-5.699999999999999,False,Overcast
Manila,2026-09-22 09:00:00,14.586995,121.002785,Asia/Manila,28.1,79,33.6,34,0.0,0.0,3,97,4.2,2026-09-22,9,Tuesday,False,-5.5,False,Overcast
Manila,2026-09-22 10:00:00,14.586995,121.002785,Asia/Manila,28.8,76,35.0,37,0.1,0.1,51,99,4.8,2026-09-22,10,Tuesday,True,-6.199999999999999,False,Light drizzle
Manila,2026-09-22 11:00:00,14.586995,121.002785,Asia/Manila,29.5,75,36.8,39,0.0,0.0,3,98,7.0,2026-09-22,11,Tuesday,False,-7.299999999999997,False,Overcast
Manila,2026-09-22 12:00:00,14.586995,121.002785,Asia/Manila,30.0,74,37.1,34,0.0,0.0,3,98,9.0,2026-09-22,12,Tuesday,False,-7.100000000000001,False,Overcast
Manila,2026-09-22 13:00:00,14.586995,121.002785,Asia/Manila,30.0,74,37.0,28,0.0,0.0,3,95,10.7,2026-09-22,13,Tuesday,False,-7.0,False,Overcast
Manila,2026-09-22 14:00:00,14.586995,121.002785,Asia/Manila,29.3,75,35.4,29,0.0,0.0,3,91,11.3,2026-09-22,14,Tuesday,False,-6.099999999999998,False,Overcast
Manila,2026-09-22 15:00:00,14.586995,121.002785,Asia/Manila,28.9,75,33.2,46,0.2,0.1,51,43,11.9,2026-09-22,15,Tuesday,True,-4.300000000000004,False,Light drizzle
Manila,2026-09-22 16:00:00,14.586995,121.002785,Asia/Manila,28.5,75,32.9,71,0.2,0.2,51,79,10.3,2026-09-22,16,Tuesday,True,-4.399999999999999,False,Light drizzle
Manila,2026-09-22 17:00:00,14.586995,121.002785,Asia/Manila,28.3,77,33.8,90,1.0,0.6,55,97,2.6,2026-09-22,17,Tuesday,True,-5.4999999999999964,False,Dense drizzle
Manila,2026-09-22 18:00:00,14.586995,121.002785,Asia/Manila,27.1,82,32.4,98,0.1,0.0,51,100,3.7,2026-09-22,18,Tuesday,True,-5.299999999999997,False,Light drizzle
Manila,2026-09-22 19:00:00,14.586995,121.002785,Asia/Manila,26.0,88,31.3,99,0.6,0.5,53,92,3.8,2026-09-22,19,Tuesday,True,-5.300000000000001,False,Moderate drizzle
Manila,2026-09-22 20:00:00,14.586995,121.002785,Asia/Manila,25.1,92,30.5,94,1.0,1.0,55,71,3.2,2026-09-22,20,Tuesday,True,-5.399999999999999,False,Dense drizzle
Manila,2026-09-22 21:00:00,14.586995,121.002785,Asia/Manila,25.1,92,30.5,79,0.4,0.4,51,52,3.9,2026-09-22,21,Tuesday,True,-5.399999999999999,False,Light drizzle
Manila,2026-09-22 22:00:00,14.586995,121.002785,Asia/Manila,25.4,92,31.0,57,0.2,0.2,51,56,2.8,2026-09-22,22,Tuesday,True,-5.600000000000001,False,Light drizzle
Manila,2026-09-22 23:00:00,14.586995,121.002785,Asia/Manila,25.7,91,31.7,39,0.2,0.2,51,35,0.4,2026-09-22,23,Tuesday,True,-6.0,False,Light drizzle
Manila,2026-09-23 00:00:00,14.586995,121.002785,Asia/Manila,25.4,92,31.1,28,0.0,0.0,1,42,3.1,2026-09-23,0,Wednesday,False,-5.700000000000003,False,Mainly clear
Manila,2026-09-23 01:00:00,14.586995,121.002785,Asia/Manila,25.2,94,31.0,20,0.0,0.0,2,64,2.9,2026-09-23,1,Wednesday,False,-5.800000000000001,False,Partly cloudy
Manila,2026-09-23 02:00:00,14.586995,121.002785,Asia/Manila,25.1,95,31.2,14,0.0,0.0,1,41,1.0,2026-09-23,2,Wednesday,False,-6.099999999999998,False,Mainly clear
Manila,2026-09-23 03:00:00,14.586995,121.002785,Asia/Manila,25.0,94,30.5,10,0.0,0.0,1,35,3.8,2026-09-23,3,Wednesday,False,-5.5,False,Mainly clear
Manila,2026-09-23 04:00:00,14.586995,121.002785,Asia/Manila,24.6,94,29.8,8,0.0,0.0,1,45,4.8,2026-09-23,4,Wednesday,False,-5.199999999999999,False,Mainly clear
Manila,2026-09-23 05:00:00,14.586995,121.002785,Asia/Manila,24.5,93,29.4,6,0.0,0.0,1,49,4.5,2026-09-23,5,Wednesday,False,-4.899999999999999,False,Mainly clear
Manila,2026-09-23 06:00:00,14.586995,121.002785,Asia/Manila,24.5,92,29.4,3,0.0,0.0,2,55,4.2,2026-09-23,6,Wednesday,False,-4.899999999999999,False,Partly cloudy
Manila,2026-09-23 07:00:00,14.586995,121.002785,Asia/Manila,25.2,89,30.5,1,0.0,0.0,1,37,2.3,2026-09-23,7,Wednesday,False,-5.300000000000001,False,Mainly clear
Manila,2026-09-23 08:00:00,14.586995,121.002785,Asia/Manila,26.7,83,32.2,0,0.0,0.0,1,20,1.7,2026-09-23,8,Wednesday,False,-5.5000000000000036,False,Mainly clear
Manila,2026-09-23 09:00:00,14.586995,121.002785,Asia/Manila,28.3,78,34.4,0,0.0,0.0,0,5,0.9,2026-09-23,9,Wednesday,False,-6.099999999999998,False,Clear sky
Manila,2026-09-23 10:00:00,14.586995,121.002785,Asia/Manila,29.7,70,36.7,2,0.0,0.0,1,41,2.0,2026-09-23,10,Wednesday,False,-7.0000000000000036,False,Mainly clear
Manila,2026-09-23 11:00:00,14.586995,121.002785,Asia/Manila,30.3,68,37.6,6,0.1,0.1,51,27,4.0,2026-09-23,11,Wednesday,True,-7.300000000000001,False,Light drizzle
Manila,2026-09-23 12:00:00,14.586995,121.002785,Asia/Manila,30.5,70,38.0,12,0.2,0.1,51,23,6.7,2026-09-23,12,Wednesday,True,-7.5,False,Light drizzle
Manila,2026-09-23 13:00:00,14.586995,121.002785,Asia/Manila,30.7,72,37.9,19,0.0,0.0,2,50,9.8,2026-09-23,13,Wednesday,False,-7.199999999999999,False,Partly cloudy
Manila,2026-09-23 14:00:00,14.586995,121.002785,Asia/Manila,30.9,71,37.4,31,0.0,0.0,3,86,10.3,2026-09-23,14,Wednesday,False,-6.5,False,Overcast
Manila,2026-09-23 15:00:00,14.586995,121.002785,Asia/Manila,28.1,83,34.1,51,1.1,0.1,95,100,3.9,2026-09-23,15,Wednesday,True,-6.0,False,Thunderstorm
Manila,2026-09-23 16:00:00,14.586995,121.002785,Asia/Manila,27.3,81,32.2,75,1.2,0.5,55,89,6.9,2026-09-23,16,Wednesday,True,-4.900000000000002,False,Dense drizzle
Manila,2026-09-23 17:00:00,14.586995,121.002785,Asia/Manila,25.2,91,29.9,92,1.4,0.5,80,98,6.9,2026-09-23,17,Wednesday,True,-4.699999999999999,False,Slight rain showers
Manila,2026-09-23 18:00:00,14.586995,121.002785,Asia/Manila,24.5,94,29.1,98,1.5,0.4,80,100,7.3,2026-09-23,18,Wednesday,True,-4.600000000000001,False,Slight rain showers
Manila,2026-09-23 19:00:00,14.586995,121.002785,Asia/Manila,24.6,95,30.3,97,2.2,0.8,80,90,1.2,2026-09-23,19,Wednesday,True,-5.699999999999999,False,Slight rain showers
Manila,2026-09-23 20:00:00,14.586995,121.002785,Asia/Manila,24.8,94,30.2,90,0.4,0.4,51,100,3.5,2026-09-23,20,Wednesday,True,-5.399999999999999,False,Light drizzle
Manila,2026-09-23 21:00:00,14.586995,121.002785,Asia/Manila,25.0,92,30.8,73,0.1,0.1,51,99,0.2,2026-09-23,21,Wednesday,True,-5.800000000000001,False,Light drizzle
Manila,2026-09-23 22:00:00,14.586995,121.002785,Asia/Manila,25.0,93,30.5,50,0.0,0.0,3,99,3.2,2026-09-23,22,Wednesday,False,-5.5,False,Overcast
Manila,2026-09-23 23:00:00,14.586995,121.002785,Asia/Manila,24.9,94,30.2,31,0.0,0.0,3,88,5.1,2026-09-23,23,Wednesday,False,-5.300000000000001,False,Overcast
Manila,2026-09-24 00:00:00,14.586995,121.002785,Asia/Manila,24.7,95,29.7,22,0.0,0.0,2,63,6.6,2026-09-24,0,Thursday,False,-5.0,False,Partly cloudy
Manila,2026-09-24 01:00:00,14.586995,121.002785,Asia/Manila,24.5,95,29.6,18,0.0,0.0,2,79,5.4,2026-09-24,1,Thursday,False,-5.100000000000001,False,Partly cloudy
Manila,2026-09-24 02:00:00,14.586995,121.002785,Asia/Manila,24.6,93,29.9,16,0.0,0.0,2,50,3.4,2026-09-24,2,Thursday,False,-5.299999999999997,False,Partly cloudy
Manila,2026-09-24 03:00:00,14.586995,121.002785,Asia/Manila,24.5,94,29.8,15,0.0,0.0,1,48,3.1,2026-09-24,3,Thursday,False,-5.300000000000001,False,Mainly clear
Manila,2026-09-24 04:00:00,14.586995,121.002785,Asia/Manila,24.4,95,29.8,16,0.0,0.0,2,51,2.7,2026-09-24,4,Thursday,False,-5.400000000000002,False,Partly cloudy
Manila,2026-09-24 05:00:00,14.586995,121.002785,Asia/Manila,24.5,95,30.0,16,0.0,0.0,2,57,2.6,2026-09-24,5,Thursday,False,-5.5,False,Partly cloudy
Manila,2026-09-24 06:00:00,14.586995,121.002785,Asia/Manila,24.9,93,30.5,12,0.0,0.0,2,70,2.5,2026-09-24,6,Thursday,False,-5.600000000000001,False,Partly cloudy
Manila,2026-09-24 07:00:00,14.586995,121.002785,Asia/Manila,25.6,91,31.3,7,0.0,0.0,3,86,2.3,2026-09-24,7,Thursday,False,-5.699999999999999,False,Overcast
Manila,2026-09-24 08:00:00,14.586995,121.002785,Asia/Manila,26.4,87,32.2,4,0.0,0.0,3,91,1.9,2026-09-24,8,Thursday,False,-5.800000000000004,False,Overcast
Manila,2026-09-24 09:00:00,14.586995,121.002785,Asia/Manila,27.5,81,33.3,1,0.0,0.0,2,72,1.7,2026-09-24,9,Thursday,False,-5.799999999999997,False,Partly cloudy
Manila,2026-09-24 10:00:00,14.586995,121.002785,Asia/Manila,28.8,76,35.5,0,0.0,0.0,1,42,2.7,2026-09-24,10,Thursday,False,-6.699999999999999,False,Mainly clear
Manila,2026-09-24 11:00:00,14.586995,121.002785,Asia/Manila,29.7,72,37.1,6,0.0,0.0,1,27,4.2,2026-09-24,11,Thursday,False,-7.400000000000002,False,Mainly clear
Manila,2026-09-24 12:00:00,14.586995,121.002785,Asia/Manila,30.4,70,38.2,24,0.1,0.0,51,42,6.8,2026-09-24,12,Thursday,True,-7.800000000000004,False,Light drizzle
Manila,2026-09-24 13:00:00,14.586995,121.002785,Asia/Manila,30.8,70,38.0,49,0.1,0.0,51,71,9.6,2026-09-24,13,Thursday,True,-7.199999999999999,False,Light drizzle
Manila,2026-09-24 14:00:00,14.586995,121.002785,Asia/Manila,30.5,72,36.8,69,0.1,0.0,51,93,9.8,2026-09-24,14,Thursday,True,-6.299999999999997,False,Light drizzle
Manila,2026-09-24 15:00:00,14.586995,121.002785,Asia/Manila,28.9,78,34.6,81,2.4,0.9,95,100,5.1,2026-09-24,15,Thursday,True,-5.700000000000003,False,Thunderstorm
Manila,2026-09-24 16:00:00,14.586995,121.002785,Asia/Manila,26.6,89,32.1,89,2.4,0.9,95,100,6.1,2026-09-24,16,Thursday,True,-5.5,False,Thunderstorm
Manila,2026-09-24 17:00:00,14.586995,121.002785,Asia/Manila,24.9,97,29.7,92,2.4,0.9,80,98,10.7,2026-09-24,17,Thursday,True,-4.800000000000001,False,Slight rain showers
Manila,2026-09-24 18:00:00,14.586995,121.002785,Asia/Manila,24.6,98,29.6,90,1.0,0.8,55,84,8.7,2026-09-24,18,Thursday,True,-5.0,False,Dense drizzle
Manila,2026-09-24 19:00:00,14.586995,121.002785,Asia/Manila,25.0,96,30.7,83,1.0,0.8,55,63,3.7,2026-09-24,19,Thursday,True,-5.699999999999999,False,Dense drizzle
Manila,2026-09-24 20:00:00,14.586995,121.002785,Asia/Manila,25.3,94,31.3,73,1.0,0.8,55,45,1.2,2026-09-24,20,Thursday,True,-6.0,False,Dense drizzle
Manila,2026-09-24 21:00:00,14.586995,121.002785,Asia/Manila,25.2,94,31.2,59,0.0,0.0,1,33,1.5,2026-09-24,21,Thursday,False,-6.0,False,Mainly clear
Manila,2026-09-24 22:00:00,14.586995,121.002785,Asia/Manila,25.1,94,30.8,43,0.0,0.0,1,24,3.1,2026-09-24,22,Thursday,False,-5.699999999999999,False,Mainly clear
Manila,2026-09-24 23:00:00,14.586995,121.002785,Asia/Manila,25.0,95,30.4,31,0.0,0.0,1,20,4.8,2026-09-24,23,Thursday,False,-5.399999999999999,False,Mainly clear
Manila,2026-09-25 00:00:00,14.586995,121.002785,Asia/Manila,24.8,95,30.2,28,0.0,0.0,1,21,5.1,2026-09-25,0,Friday,False,-5.399999999999999,False,Mainly clear
Manila,2026-09-25 01:00:00,14.586995,121.002785,Asia/Manila,24.7,95,29.9,29,0.0,0.0,1,27,5.2,2026-09-25,1,Friday,False,-5.199999999999999,False,Mainly clear
Manila,2026-09-25 02:00:00,14.586995,121.002785,Asia/Manila,24.6,95,29.8,29,0.0,0.0,1,36,5.0,2026-09-25,2,Friday,False,-5.199999999999999,False,Mainly clear
Manila,2026-09-25 03:00:00,14.586995,121.002785,Asia/Manila,24.4,96,29.5,25,0.0,0.0,2,53,4.9,2026-09-25,3,Friday,False,-5.100000000000001,False,Partly cloudy
Manila,2026-09-25 04:00:00,14.586995,121.002785,Asia/Manila,24.2,96,29.4,19,0.0,0.0,2,73,4.5,2026-09-25,4,Friday,False,-5.199999999999999,False,Partly cloudy
Manila,2026-09-25 05:00:00,14.586995,121.002785,Asia/Manila,24.3,96,29.5,14,0.0,0.0,3,81,4.3,2026-09-25,5,Friday,False,-5.199999999999999,False,Overcast
Manila,2026-09-25 06:00:00,14.586995,121.002785,Asia/Manila,24.8,94,30.2,9,0.0,0.0,2,67,4.0,2026-09-25,6,Friday,False,-5.399999999999999,False,Partly cloudy
Manila,2026-09-25 07:00:00,14.586995,121.002785,Asia/Manila,25.6,92,31.3,5,0.0,0.0,1,42,3.5,2026-09-25,7,Friday,False,-5.699999999999999,False,Mainly clear
Manila,2026-09-25 08:00:00,14.586995,121.002785,Asia/Manila,26.5,89,32.4,4,0.0,0.0,1,23,2.7,2026-09-25,8,Friday,False,-5.899999999999999,False,Mainly clear
Manila,2026-09-25 09:00:00,14.586995,121.002785,Asia/Manila,27.6,83,33.8,7,0.0,0.0,0,19,1.3,2026-09-25,9,Friday,False,-6.199999999999996,False,Clear sky
Manila,2026-09-25 10:00:00,14.586995,121.002785,Asia/Manila,28.8,77,36.3,13,0.0,0.0,1,22,1.3,2026-09-25,10,Friday,False,-7.4999999999999964,False,Mainly clear
Manila,2026-09-25 11:00:00,14.586995,121.002785,Asia/Manila,29.8,73,37.7,20,0.0,0.0,1,27,2.9,2026-09-25,11,Friday,False,-7.900000000000002,False,Mainly clear
Manila,2026-09-25 12:00:00,14.586995,121.002785,Asia/Manila,30.4,72,38.8,29,0.1,0.0,51,33,4.5,2026-09-25,12,Friday,True,-8.399999999999999,False,Light drizzle
Manila,2026-09-25 13:00:00,14.586995,121.002785,Asia/Manila,30.8,73,38.9,40,0.1,0.0,51,42,6.4,2026-09-25,13,Friday,True,-8.099999999999998,False,Light drizzle
Manila,2026-09-25 14:00:00,14.586995,121.002785,Asia/Manila,30.7,74,38.2,51,0.1,0.0,51,46,7.0,2026-09-25,14,Friday,True,-7.5000000000000036,False,Light drizzle
Manila,2026-09-25 15:00:00,14.586995,121.002785,Asia/Manila,29.8,77,36.1,63,2.3,0.4,95,43,5.8,2026-09-25,15,Friday,True,-6.300000000000001,False,Thunderstorm
Manila,2026-09-25 16:00:00,14.586995,121.002785,Asia/Manila,28.4,81,34.4,76,2.3,0.4,80,36,3.6,2026-09-25,16,Friday,True,-6.0,False,Slight rain showers
Manila,2026-09-25 17:00:00,14.586995,121.002785,Asia/Manila,27.2,85,33.2,84,2.3,0.4,80,32,2.3,2026-09-25,17,Friday,True,-6.0000000000000036,False,Slight rain showers
Manila,2026-09-25 18:00:00,14.586995,121.002785,Asia/Manila,26.4,89,32.7,84,1.5,0.8,80,33,0.5,2026-09-25,18,Friday,True,-6.300000000000004,False,Slight rain showers
Manila,2026-09-25 19:00:00,14.586995,121.002785,Asia/Manila,25.9,93,32.1,80,1.5,0.8,80,37,2.8,2026-09-25,19,Friday,True,-6.200000000000003,False,Slight rain showers
Manila,2026-09-25 20:00:00,14.586995,121.002785,Asia/Manila,25.6,96,31.5,73,1.5,0.8,80,39,4.8,2026-09-25,20,Friday,True,-5.899999999999999,False,Slight rain showers
Manila,2026-09-25 21:00:00,14.586995,121.002785,Asia/Manila,25.4,96,31.2,65,0.0,0.0,1,36,5.0,2026-09-25,21,Friday,False,-5.800000000000001,False,Mainly clear
Manila,2026-09-25 22:00:00,14.586995,121.002785,Asia/Manila,25.4,94,31.0,55,0.0,0.0,1,30,4.7,2026-09-25,22,Friday,False,-5.600000000000001,False,Mainly clear
Manila,2026-09-25 23:00:00,14.586995,121.002785,Asia/Manila,25.3,93,30.8,45,0.0,0.0,1,27,4.7,2026-09-25,23,Friday,False,-5.5,False,Mainly clear
